,Número de registro,Denominação,Título,Classificação,Local de produção,Data de produção,Autor,Material/Técnica,Dimensões,Resumo descritivo,Condições de reprodução,Mídias relacionadas,ACERVO,URL,TAINACAN_COLECTION_ID
7,508,Fivela,,12 Objetos Pessoais > 12.1 Acessório de Indumentária,[Brasil],Século XVIII,Não identificado,lavrado | metal dourado,"Altura (cm): Largura (cm): 7,0 Comprimento (cm):10,5 Profundidade (cm):2,5 Diâmetro (cm): Peso (g): Circunferência (cm):","Fivela dourada de formato oval, convexa, contornada por frisos tremidos, formando dois bicos, com vazados e palmetas nos cantos; interior com relevo de brasão coroado com as Armas da Coroa Portuguesa, acompanhado de cornetas e estandartes, com cercadura em rocalhas; Possui por trás duas hastes transversais, uma delas provida de dois pinos afiados.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
8,509,Turíbulo,,09 Objetos Cerimoniais > 09.3 Objeto de Culto,[Minas Gerais],Século XVIII,Não identificado,prata lavrada,"Altura (cm): 19,5/90,0 (total) Largura (cm): Comprimento (cm): Profundidade (cm): Diâmetro (cm): 11,5 Peso (g): 930,0 Circunferência (cm):","Turíbulo de base circular, frisada; bojo abaulado, decorado em três cartelas, circundadas por angras, em cujo interior aparece um brasão encimado por coroa composto por nuvens com uma estrela central e duas outras por cima; envolvimento de acantos que descem da borda, onde aparece um ressalto curvo com orifício, onde se prende a corrente da tampa. Tampa em formato de cúpula, decorada em angras centrando vazados com folhas; envolvimento em folhas de acantos e junto à borda uma alça arrematada por palmeta (duas já substituídas) por onde corre a corrente; arremate m frisos e uma pinha revestida por folhagens. Quatro partes de correntes, presas superiormente a um prato circular, frisado, com orifício central, por onde corre uma das correntes, arrematada por argola.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
9,523,Comenda,[Ordem dos Cavaleiros do Santo Sepulcro],09 Objetos Cerimoniais > 09.2 Objeto Comemorativo,Europa,[Século XVIII],Não identificado,esmalte | prata fundida,"Altura (cm): 9,5 Largura (cm): 4,0 Comprimento (cm): Profundidade (cm): 0,7 Diâmetro (cm): Peso (g): 40,0 Circunferência (cm):","Comenda em cruz de travessões terminados em ponteiras perpendiculares; centro esmaltado em vermelho, com borda em friso serilhado (frente e verso); entre os ângulos, outras quatro cruzes menores, de mesmo feitio; arremate em uma coroa real, decorada com flores e friso perolado e encimada por globo com cruz latina, com argola circular onde se prende uma alça elíptica chapeada.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
10,524,Comenda,Ordem de Cristo,09 Objetos Cerimoniais > 09.2 Objeto Comemorativo,[Portugal],[Século XVIII],Não identificado,esmalte | fundição | martelagem | prata dourada,"Altura (cm): 9,0 Largura (cm): 4,5 Comprimento (cm): Profundidade (cm): 0,7 Diâmetro (cm): Peso (g): 50,0 Circunferência (cm):","Comenda em formato de cruz dourada, com a frente esmaltada em vermelho, com a borda em friso rendilhado; centro com outra cruz, em esmaltado branco, com contorno em friso dourado; parte superior com alça formada por dois êsses e um cê invertido, onde se prende uma argola elíptica chapeada, com a frente ornada em relevo de ramos com flores miúdas.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
11,525,Comenda árabe,,09 Objetos Cerimoniais > 09.2 Objeto Comemorativo,França,Século XX,Não identificado,esmalte | ouro fundido | prata,"Altura (cm): Largura (cm): Comprimento (cm): Profundidade (cm): 2,0 Diâmetro (cm): 10,0 Peso (g): 110,0 Circunferência (cm):","Comenda em forma de uma estrela convexa, com cinco pontas mais destacadas, compostas por inúmeros filetes lanceolados, todos contornados por friso cordão e com relevo em ponta de diamante; ao centro um círculo de aro dourado por fora e um aro intermediário em vermelho com inscrições douradas em árabe; interior dourado, com monograma, também em árabe, dourado e em relevo; ao redor desse círculo sete luas crescentes com estrelas de cinco pontas, também delimitadas por friso cordão e com relevos em ponta de diamante. No verso, dois ganchos e marca de uma presilha maior; e ao meio uma inscrição em francês.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
12,530,Naveta,,09 Objetos Cerimoniais > 09.3 Objeto de Culto,[Rio de Janeiro],Século XVIII,Não identificado,prata lavrada,"Altura (cm): 15 Largura (cm): 8 Comprimento (cm): 19 Profundidade (cm): Diâmetro (cm): 9 Peso (g): 510,0 Circunferência (cm):","Naveta no formato de uma caravela, com a base circular, revestida por lingüetas; bojo com as laterais imitando emendas do madeirame do casco; proa, mas baixa, arredondada e frisada na frente, com pequena elevação circundante; popa alta, enrolada no extremo, onde aparece revestida por acantos, com desenho de janelas, portas e guilhochês; abre-se como uma tampa; toda borda contornada por friso de cordão; o meio do convés rebaixado em curva, com desenho imitando o madeirame e uma porta; decoração semelhante à da proa.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
13,531,Naveta,,09 Objetos Cerimoniais > 09.3 Objeto de Culto,[Minas Gerais],Século XVIII,Não identificado,prata lavrada,"Altura (cm): 14,0 Largura (cm): 7,5 Comprimento (cm): 17,0 Profundidade (cm): Diâmetro (cm): Peso (g): Circunferência (cm):","Naveta de base elíptica, frisada ao centro, seguida de curta coluna torneada em nós e friso; bojo pseudo cordiforme, circundado por frisos em cês e angras, com arremate de flores e folhagens; fundo puncionado; ao centro, nas duas faces, uma espécie de brasão composto por nuvens, com estrela central e duas outras por cima; superfície superior, com o centro rebaixado, com dobradiça; borda contornada por frisos, com arremate de acantos nas pontas; fundo puncionado em estrelas; uma das metades abre-se em forma de tampa.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
14,532,Ostensório,,09 Objetos Cerimoniais > 09.3 Objeto de Culto,[Minas Gerais],Século XVIII,Não identificado,prata lavrada,"Altura (cm): 22,5 Largura (cm): 21,0 Comprimento (cm): Profundidade (cm): Diâmetro (cm): 9,5 Peso (g): 455,0 Circunferência (cm):","Ostensório de base campanulada, com a borda frisada em volutas e ondulados seqüenciados; coluna curta, torneada; visor circular, com a frente envidraçada, circundado por rainonado de raios ondulados mesclados com raios retos, com contorno interno em friso cordão; está ladeado por duas cabeças de anjos e encimado por uma cruz torneada sobre esfera; tampa traseira decorada em motivos fitomorfos, com dobradiça e pequeno fecho; interior com local para encaixe da luneta.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
15,533,Ostensório,,09 Objetos Cerimoniais > 09.3 Objeto de Culto,[Brasil],Século XVIII,Não identificado,ouro lavrado | prata | vidro,"Altura (cm): 59,0 Largura (cm): 17,5 Comprimento (cm): Profundidade (cm): 16,2 Diâmetro (cm): 16,2 Peso (g): 3100,0 Circunferência (cm):","Ostensório em prata dourada, com a base campanulada, em frisos salientes; coluna torneada em nós, frisos e estrangulamentos; copo de bojo semi-esférico, decorado em seis molduras salientes e gravações curvas; nele se encaixa o corpo da custódia, de base com extremidades recurvadas, faces decoradas com folhas de acantos e cartelas centrais com cabeças de anjos; nas quinas (4) colunas de socos em guilhochês, listel em caneluras e capitel de acantos; centro com a superfície gravada em círculo de acantos; visor circular liso, com um lado envidraçado; no interior uma luneta de ouro em crescente, com três cabeças de anjos; parte superior em cimalha retangular, com as frentes abauladas, revestidas em acantos e flores; arremate em cúpula semi-esférica, revestida por acantos em relevo, encimada por cruz latina, de traves torneadas com acantos; ladeando a cúpula, quatro pináculos torneados, que aparecem também na parte inferior da base.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
16,534,Caixa de Santos Óleos,,09 Objetos Cerimoniais > 09.3 Objeto de Culto,[Minas Gerais],Século XVIII,Não identificado,prata lavrada,"Altura (cm):11,0 Largura (cm):5,0 Comprimento (cm):11,5 Profundidade (cm): Diâmetro (cm): Peso (g): 365,0 Circunferência (cm):","Caixa elíptica, com centro gravado em motivos fitomorfos com flores; borda frisada; tampa abaulada, gravada em motivos fitomorfos, com flores-de-lis e cartela oval de interior liso; com pequena pega torneada ao alto. Interior com um tampo superior, dividido em três compartimentos circulares, onde se encaixam dois frascos dos santos óleos. Ambos de formato cilíndrico, com friso inferior, terminado em um gargalo duplamente frisado, com tampa de borda estriada; marcados, um, com inscrição superior “P” e o outro, com “C”.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
17,606,Tesoura de ourives,,06 Trabalho > 06.3 Equipamento de Artistas/Artesãos,Brasil,Século XIX | Século XVIII,Não identificado,ferro fundido,"Altura (cm): Largura (cm): 5,0 Comprimento (cm): 16,5 Profundidade (cm): 1,5 Diâmetro (cm): Peso (g): Circunferência (cm):","Tesoura com duas hastes de extremos recurvados para dentro, retorcidas no outro extremo, onde se cruzam, formando a parte cortante, terminada em bico.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
18,609,Cômoda,,05 Interiores > 05.5 Peça de Mobiliário,Brasil | Minas Gerais,Século XIX | Século XVIII,Não identificado,ferro fundido | madeira | marcenaria,Altura (cm): 114 Largura (cm): 154 Comprimento (cm): Profundidade (cm): 78 Diâmetro (cm): Peso (g): Circunferência (cm):,"Cômoda retangular, com frente e laterais sinuosas; pés de quinas, com recortes curvos em êsses, volutas e elementos fitomorfos; base emoldurada, com ressaltos nas quinas; frente com três gavetões inferiores, contornados por molduras, com tremidos; par de puxadores elípticos, com torneados suaves, fechaduras com espelhos em recorte oval apontado (só restou um); parte superior com duas gavetas, dispostas ao par, também delimitadas por moldura com tremidos e volutas nos cantos; quinas com ressalto em mísulas frisadas; enrolamentos de volutas ao meio e parte superior; entalhes de acantos na parte superior e inferior; laterais delimitadas por moldura de cantos curvos, com tremidos e bicos nas partes centrais; faces do meio lisas; tampo de borda emoldurada e frisada; com as quinas em ressaltos.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
19,615,Flauta e estojo,,06 Trabalho > 06.10 Equipamento Musical,[Brasil],Século XIX,Não identificado,fundição | madeira | metal | recorte | torneado,"Altura (cm): Largura (cm): Comprimento (cm): 63,0 Profundidade (cm): Diâmetro (cm): 3,0 Peso (g): Circunferência (cm):","Flauta em ébano, de secção cilíndrica, dividida em três partes, com onze (11) registros e cinco (chaves) em metal prateado; a separação das partes é feita por aros em metal prateado. Estojo retangular, envernizado, com dois fechos de pressão e alça retangular ligeiramente curva; interior revestido por espuma e feltro azul, com dois suportes recortados em semicírculos, onde se encaixam as partes desmontadas da flauta.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
20,629,Relicário,Braço relicário,09 Objetos Cerimoniais > 09.3 Objeto de Culto,Brasil | Minas Gerais,Século XVIII,Não identificado,dourada | madeira esculpida | policromada,"Altura (cm): 39,0 Largura (cm): 11,0 Comprimento (cm): Profundidade (cm): 9,2 Diâmetro (cm): Peso (g): Circunferência (cm):","Relicário na forma de um braço erguido, com a mão (esquerda) aberta, mas com o dedo mínimo dobrado na ponta; vestido por uma manga comprida, com pregas grossas; padronagem em acantos e esgrafitado dourado; com uma dobra verde na ponta; centro com um nicho elíptico, de fundo vermelho, com a boca delimitada por um entalhe em quatro volutas e frisos curvos; Base quadrangular, moldurada e frisada, dourada com a parte inferior em vermelho.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
21,630,Escultura Religiosa,Santa Cecília,02 Artes Visuais/Cinematográfica > 02.3 Escultura,Brasil | Minas Gerais,Século XIX,Não identificado,madeira esculpida | policromada,"Altura (cm): 46,0 Largura (cm): 32,0 Comprimento (cm): Profundidade (cm): 18,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Imagem de roca desmontada, de uma figura feminina, composta do busto e de dois braços. Busto semi-esculpido, carnado de rosa, com os seios delineados; quatro recortes inferiores para fixação das ripas que formam o corpo da figura, e laterais dos ombros com pinos para fixação dos braços. Braços em duas partes unidas por articulação de bolacha nos cotovelos; parte posterior só desbastada; parte anterior (antebraço) carnada de rosa, terminado nas mãos, ambas tendo o anular e o médio dobrados, e os outros estendidos; na mão esquerda falta o dedo mínimo.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
22,641,Escultura Religiosa,Santa Catarina de Siena,02 Artes Visuais/Cinematográfica > 02.3 Escultura,Brasil | Minas Gerais,Século XVIII,Não identificado,dourada | madeira esculpida | policromada,"Altura (cm): 47,0 Largura (cm): 23,5 Comprimento (cm): Profundidade (cm): 18,5 Diâmetro (cm): Peso (g): Circunferência (cm):","Figura feminina, meia-idade, de pé, em posição frontal; cabeça inclinada à direita, olhos abaixados; braços flexionados a frente, sem as mãos; perna direita flexionada e a esquerda reta; pés em ângulo; Vestida com hábito e escapulário brancos, padronagem em motivos fitomorfos e florais dourados, com punções; cobrindo a cabeça uma coifa branca, de mesma padronagem, e véu preto; capa preta, que envolve a parte inferior do corpo, com padronagem em acantos e esgrafitos dourados; calça sapatos pretos com confetes dourados. Base elíptica vermelha, com quatro bicos, friso meia-cana invertida ao meio e friso dourado na borda superior.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
23,662,Pesos,,14 Medição/Registro/Observação/Processamento > 14.1 Instrumento de Precisão/Óptico,[Minas Gerais],Século XIX | Século XVIII,Não identificado,chumbo fundido | gravado,"Altura (cm): 3,5 Largura (cm): Comprimento (cm): Profundidade (cm): Diâmetro (cm): 3,7 Peso (g): Circunferência (cm):","Conjunto de sete pesos de formato cilíndrico, provido de uma pega torneada, com inscrições gravadas na superfície superior. (ver acima)","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
24,667,Picúa,,06 Trabalho > 06.6 Equipamento de Mineração,Brasil | Minas Gerais,Século XVIII,Não identificado,madeira recortada,"Altura (cm): 12,0 Largura (cm): Comprimento (cm): Profundidade (cm): Diâmetro (cm): 13,0 Peso (g): Circunferência (cm):","Recipiente em formato de canudo liso, com tampa semi-esférica, de encaixar.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
25,672,Maço de calceteiro,,06 Trabalho > 06.8 Equipamento de Uso Geral,Brasil | Minas Gerais,Século XIX | Século XVIII,Não identificado,madeira recortada,Altura (cm): 79 Largura (cm): 30 Comprimento (cm): Profundidade (cm): 20 Diâmetro (cm): Peso (g): Circunferência (cm):,"Bloco trapezoidal, liso, de cuja superfície superior se eleva um cabo comprido, de secção cilíndrica.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
26,679,Tamborete sanitário,,05 Interiores > 05.5 Peça de Mobiliário,Brasil | Minas Gerais,Século XVIII,Não identificado,couro | madeira recortada,"Altura (cm): 48,0 Largura (cm): 36,0 Comprimento (cm): Profundidade (cm):36,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Tamborete de assento quadrado, revestido por couro, com uma abertura circular ao meio; pernas de secção quandragular e lisas, afinadas inferiormente; amarração em travessas retas.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
27,699,Escultura Religiosa,Menino Jesus,02 Artes Visuais/Cinematográfica > 02.3 Escultura,Brasil | Minas Gerais,Século XVIII,Não identificado,dourada | madeira esculpida | policromada,"Altura (cm): 28,0 Largura (cm): 11,0 Comprimento (cm): Profundidade (cm): 11,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Figura esculpida do Menino Deus, de pé, nu, em posição frontal, de cabeça erguida, com os olhos à frente; cabelos dourados; braço esquerdo flexionado lateralmente, com a mão de segurar; braço direito flexionado à frente, com a mão de abençoar; perna esquerda flexionada e a outra reta; pés em ângulo;","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
28,718,Porcelana,Jarro para barbear,12 Objetos Pessoais > 12.3 Artigo de Toalete,China,Século XVIII,Não identificado,cerâmica policromada | dourada,"Altura (cm): 21,0 Largura (cm): Comprimento (cm): Profundidade (cm): Diâmetro (cm): 12,0 Peso (g): Circunferência (cm):","Jarro de pé circular, com dois frisos ocres; bojo com a parte inferior mais cheia e a superior cilíndrica, com decoração em flores alaranjadas e beges, com detalhes dourados, botões de flores cinzas e ramos com folhas verdes, cinzas e beges; borda circundada por duplo friso, com pequeno bico; alça auriforme, decorada por flor e elementos sinuosos, em tons laranja; com folhagens junto a sua base.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
29,729,Relicário,Braço relicário,09 Objetos Cerimoniais > 09.3 Objeto de Culto,Brasil | Minas Gerais,Século XVIII,Não identificado,dourada | madeira esculpida | policromada,"Altura (cm): 38,0 Largura (cm): 10,2 Comprimento (cm): Profundidade (cm): 9,2 Diâmetro (cm): Peso (g): Circunferência (cm):","Relicário na forma de um braço erguido, com a mão (direita) aberta, mas com o dedo mínimo dobrado na ponta; vestido por uma manga comprida, com pregas grossas; padronagem em acantos e esgrafitado dourado; com uma dobra verde na ponta; centro com um nicho elíptico, de fundo vermelho, com a boca delimitada por um entalhe em quatro volutas e frisos curvos; Base quadrangular, moldurada e frisada, dourada com a parte inferior em vermelho.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
