,Número de registro,Outros números,Situação,Denominação,Título,Autor,Classificação,Resumo descritivo,Dimensões - altura,Dimensões - largura,Dimensões - profundidade/comprimento,Dimensões - diâmetro,Dimensões - peso,Material/Técnica,Local de produção,Data de produção,ACERVO,URL,TAINACAN_COLECTION_ID
46,52.035.I/030.047,18,Localizado,Florão,Florão,Não identificado,04 Construção > 04.4 Fragmento de Construção,Vieira com laterais com volutas e parte inferior com três plumas. Haste lisa para encaixe.,43,41,,,,Madeira > Cedro,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
47,52.035.II/030.048,18,Localizado,Florão,Florão,Não identificado,04 Construção > 04.4 Fragmento de Construção,Vieira azul e rosa (vestígios) com pérolas nas pontas e arremate azul.,28,30,,,,Madeira > Cedro,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
48,52.035.III/030.049,18,Localizado,Florão,Florão,Não identificado,04 Construção > 04.4 Fragmento de Construção,Florão talhado em madeira cedro. Forma de folha de acanto com laterais em volutas e terminação abaulada.,39,30,,,,Madeira > Cedro,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
49,52.035/030.046,18,Localizado,Florão,Florão,Não identificado,04 Construção > 04.4 Fragmento de Construção,Em forma de pluma com base de folha de acanto.,50,25,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
50,52.036.I/030.051,41 | 33,Localizado,Anjo,Anjo,Não identificado,02 Artes Visuais/Cinematográfica > 02.3 Escultura,"Madeira policromada, corpo de pé, de frente, cabeça levemente inclinada à esquerda, olhos abertos, boca entreaberta, nariz aquilino, queixo para frente, cabelos curtos cacheados, pescoço curto, braço esquerdo móvel, flexionado na lateral, mão esquerda na posição de segurar. Perna direita apoiada, esquerda flexionada a frente. Desnudo.",74,40,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
51,52.036/030.050,33,Localizado,Anjo,Anjo,Não identificado,02 Artes Visuais/Cinematográfica > 02.3 Escultura,"Madeira policromada de pé, de frente, cabeça erecta. Olhos abertos, boca entreaberta, nariz aquilino, queixo em bola. Cabelos curtos cacheados. Pescoço curto. Braço esquerdo caído na vertical. Perna direita flexionada na lateral. Perna esquerda firme. Desnudo.",75,35,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
52,52.037.I/030.053,33 | 44,Localizado,Cabeça de anjo,Cabeça de anjo,Não identificado,02 Artes Visuais/Cinematográfica > 02.3 Escultura,"Cabeça de frente, olhos baixos, boca entreaberta, nariz aquilino, fisionomia alegre, queixo em bola partido no meio, cabelos curtos cacheados.",21,18,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
53,52.037/030.052,33 | 43,Localizado,Cabeça de anjo,Cabeça de anjo,Não identificado,02 Artes Visuais/Cinematográfica > 02.3 Escultura,"Cabeça de frente. Olhos baixos. Boca entreaberta, nariz aquilino. Fisionomia alegre. Cabelos curtos, anelados. Queixo em bola.",21,20,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
54,52.038/030.054,33 | 45,Localizado,Querubim,Querubim,Não identificado,02 Artes Visuais/Cinematográfica > 02.3 Escultura,"Cabeça de frente, olhos baixos, boca com cantos levantados, nariz aquilino, fisionomia alegre, cabelos curtos em bandos inteiro, asas com bordas recortadas.",32,44,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
55,52.039/030.055,25 | 33,Localizado,Oratório,Oratório,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Caixa retangular com 02 portas, almofadas com vestígios de pintura em “chinesices”, laterais com recorte triangular formando pés. Interior com espaço para gaveta, em arcada vermelha com friso recortado. Pintado de azul decorado com ramo de rosas vermelhas; No fundo 05 peanhas azuis com frisos vermelhos; torneados dispostos simetricamente. Pintura interna das portas na cor azul com ramos de rosas vermelhas e brancas amarradas com laço de fita rosa.",130,61,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
56,52.040/030.056,22 | 30,Localizado,Oratório,Oratório de mesa,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Caixa retangular. Duas portas em arco. Frontão triangular em curva terminando em folha de acanto. Interior pintado de azul com rosas vermelhas, inclusive nas portas. Oratório de mesa cedro, cornija reta de perfil acentuado com coroamento à feição de empena curvilínea barroca, porta de 02 folhas lisas e estreitas pregueadas à face e de verga ondulada. Pintura interna primitiva em ramos de flores vermelhas sobre azul, inclusive nas portas. Peça completa com exceção da cruz solere.",65,30,,,,Madeira > Cedro,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
57,52.041.I/030.058,70,Localizado,Busto,Busto,Cincinato da Mota Pedreira,02 Artes Visuais/Cinematográfica > 02.3 Escultura,Busto masculino. Homem de barba crespa e grande. Calvo. Usando túnica e capuz.,58,50,,,,Pedra,Brasil > Goiás > Cidade de Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
58,52.041/030.057,70,Localizado,Busto,Busto,Cincinato da Mota Pedreira,02 Artes Visuais/Cinematográfica > 02.3 Escultura,"Busto feminino. Mulher desnuda, cabelos anelados caídos nas costas, com o braço esquerdo voltado para trás.","59,5",34,,,,Pedra,Brasil > Goiás > Cidade de Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
59,52.042/030.059,,Localizado,Nicho,Nicho,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Peanha semicircular, em gomos com terminação em pinha. Dossel com parte superior em gomos com a terminação em pinha com sanefa recortada.",148,42,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
60,52.043/030.060,,Localizado,Fragmento de nicho,Fragmento de nicho,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Peanha semicircular, em gomos com a terminação em pinha.",37,42,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
61,53.001/030.061,,Localizado,Balaústre,Balaústre,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Peça formada de 06 colunas iguais com um anel superior, em seguida um alongamento em forma de jarro com friso no meio, mais um anel; um globo e base circular incisa. Nas laterais duas colunas iguais torneadas, quadrangulares, formando camadas em toda a peça. Base e apoio superior longitudinais com bordas arredondadas e incisas.",90,197,,,,Madeira,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
62,54.001/030.062,44,Localizado,Prensa,Prensa de cunhar moedas,Não identificado,06 Trabalho > 06.3 Equipamento de Artistas/Artesãos,"Base retangular com orifícios, dois na frente e um atrás para fixação à bancada. Haste em curva com guia para altura. Manivela horizontal com dois punhos filetados, terminada por pino. Rosca terminada por disco com haste para medir altura na guia.",57,48,22 (da base),,,Metal > Ferro,Não identificado,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
63,54.002/030.063,44,Localizado,Baú,Baú (canastra),Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Canastra (baú) de madeira revestida de couro taxeado. Forma retangular, tampa côncava com contorno em tachas, na parte traseira 05 desenhos em tacho representando dobradiças, 03 atrás e 02 na frente. No centro “EFL” desenhado em tachas, atrás no centro friso em tachas, na lateral alças de ferro em argola. Na frente desenhos de volutas em tacha, 02 fechaduras com espelhos representando capetas.",55,,115,,,Couro | Madeira | Metal,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
64,54.003/030.064,7,Localizado,Algema,Algema (infantil),Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,"Algema de ferro, composta de dois semicírculos unidos por dobradiças.",,,,55,,Metal > Ferro,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
65,54.004/030.065,,Localizado,Algema,Algema,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,"Dois semicírculos com haste no centro, fechado com uma argola retangular.",,11,15,,,Metal > Ferro,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
66,54.005/030.066,1,Localizado,Gargalheira,Gargalheira,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,Dois semicírculos unidos por elos numa das extremidades e nas outras duas argolas fechadas.,,14,,"16,5",,Metal > Ferro,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
67,54.006/030.067,1,Localizado,Peia,Peia para os pés,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,Duas argolas de ferro em duas seções que se encaixam unidas por 03 elos de corrente.,,,46,"8,5 (maior)",,Metal > Ferro,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
68,54.007/030.068,1,Localizado,Gargalheira,Gargalheira,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,Dois semicírculos unidos por elos numa das extremidades e nas outras duas argolas fechadas.,,,,"16,5",,Metal > Ferro,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
69,54.008/030.069,1,Localizado,Gargalheira,Gargalheira,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,Dois semicírculos unidos por elos numa das extremidades e nas outras duas argolas fechadas.,,,,"16,5",,Metal > Ferro,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
70,54.009/030.070,6,Localizado,Vira mundo,Vira mundo,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,"Quatro peças de ferro unidas por dobradiças e fechadas por pino, formando dois círculos nas extremidades para os pés e 02 semicírculos centrais para os pulsos.",,14,42,,,Metal > Ferro,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
71,54.010/030.071,01 | 04,Localizado,Gargalheira,Gargalheira,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,Dois semicírculos unidos em uma das extremidades e duas argolas nas outras.,,,,14,,Metal > Ferro,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
72,54.011/030.072,68,Localizado,Corrente,Corrente,Não identificado,13 Castigo/Penitência > 13.2 Instrumento de Castigo,"Corrente com 22 elos em forma de oito, com um cravo em uma das extremidades.",,,267,,,Metal > Ferro,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
73,54.012.I/030.074,,Localizado,Pináculo,Pináculo,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Pilastra misulada, base quadrangular, corpo em forma de vaso com volutas incisas na parte frontal. Na parte superior triângulo abaulado com pino na ponta.",75,115,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
74,54.012/030.073,,Localizado,Pináculo,Pináculo,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Pilastra misulada, base quadrangular, corpo em forma de vaso com volutas incisas na parte frontal. Na parte superior triângulo abaulado com pino na ponta.",74,115,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
75,54.013.I/030.076,,Localizado,Coluna de Altar,Coluna de Altar,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Coluna canelada com curvas, entrecurvas e volutas.",205,18,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
76,54.013/030.075,,Localizado,Coluna de Altar,Coluna de Altar,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Coluna canelada com curvas, entrecurvas e volutas.",205,18,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
