,"""Número de registro"",""Outros números"",Denominação,Material/Técnica,Classificação,Autor,""Resumo descritivo"",""Estado de conservação"",""Data de produção"",""Dimensões - largura"",""Dimensões - diâmetro"",""Dimensões - altura"",""Dimensões - espessura"",""Dimensões - profundidade/comprimento"",""Dimensões - peso"",Situação",Número de registro,Outros números,Denominação,Material/Técnica,Classificação,Autor,Resumo descritivo,Estado de conservação,Data de produção,Dimensões - largura,Dimensões - diâmetro,Dimensões - altura,Dimensões - espessura,Dimensões - profundidade/comprimento,Dimensões - peso,Situação,ACERVO,URL,TAINACAN_COLECTION_ID
54,"RMN-145,RMN-145,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com a face externa alisada e enegrecida"",Bom,""Não se aplica"",,,,""0,5"",""2,2"",3,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
55,"RMN-144,RMN-144,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com a face externa alisada e enegrecida"",Bom,""Não se aplica"",,,,""0,7"",""2,8"",6,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
56,"RMN-143,RMN-143,""Fragmento de borda"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de borda com a face externa alisada e enegrecida"",Bom,""Não se aplica"",,,,""0,6"",2,4,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
57,"RMN-142,RMN-142,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com a face externa alisada e enegrecida"",Bom,""Não se aplica"",,,,""0,7"",""3,2"",6,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
58,"RMN-141,RMN-141,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com a face externa alisada e enegrecida"",Bom,""Não se aplica"",,,,""0,8"",""2,3"",5,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
59,"RMN-140,RMN-140,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com a face externa alisada e enegrecida"",Bom,""Não se aplica"",,,,""0,5"",3,4,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
60,"RMN-139,RMN-139,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com a face externa alisada e enegrecida"",Bom,""Não se aplica"",,,,""0,8"",""4,2"",17,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
61,"RMN-138,RMN-138,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com a face externa alisada e enegrecida"",Bom,""Não se aplica"",,,,""0,7"",""4,7"",22,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
62,"RMN-137,RMN-137,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com a face externa alisada e enegrecida"",Bom,""Não se aplica"",,,,""0,7"",""2,9"",6,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
63,"RMN-136,RMN-136,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com a face externa alisada e enegrecida"",Bom,""Não se aplica"",,,,""0,7"",""2,2"",4,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
64,"RMN-135,RMN-135,""Fragmento de borda"",Cerâmica,""16 Amostras/Fragmentos"",,""Fragmento de borda com superfície externa com incisão, pasta cinza"",Regular,""Não se aplica"",,,,""0,6"",""3,3"",13,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
65,"RMN-134,RMN-134,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com face externa unulada, sem a identificação da origem e período"",Bom,""Não se aplica"",,,,""0,8"",""2,7"",7,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
66,"RMN-133,RMN-133,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com superfície externa alisada e pasta clara"",Bom,""Não se aplica"",,,,""0,7"",""3,9"",5,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
67,"RMN-132,RMN-132,""Fragmento de borda"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de borda com superfície externa alisada e pasta clara"",Bom,""Não se aplica"",,,,""0,7"",""2,8"",8,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
68,"RMN-131,RMN-131,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com superfície externa alisada e pasta clara"",Bom,""Não se aplica"",,,,""0,8"",3,9,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
69,"RMN-130,RMN-130,""Fragmento de borda"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de borda com superfície externa alisada e pasta clara"",Bom,""Não se aplica"",,,,""0,8"",5,17,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
70,"RMN-129,RMN-129,""Fragmento de borda"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de borda com superfície externa alisada e pasta clara"",Bom,""Não se aplica"",,,,""0,5"",4,7,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
71,"RMN-128,RMN-128,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com superfície externa alisada e pasta clara"",Bom,""Não se aplica"",,,,""0,6"",""3,6"",5,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
72,"RMN-127,RMN-127,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com superfície externa alisada e pasta clara"",Bom,""Não se aplica"",,,,""0,5"",""3,7"",8,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
73,"RMN-126,RMN-126,""Fragmento de borda"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de borda pintado em vermelho e branco nas faces interna e externa"",Regular,""Não se aplica"",,,,""1,3"",""3,7"",19,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
74,"RMN-125,RMN-125,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede sem decoração"",Regular,""Não se aplica"",,,,""1,1"",""5,3"",36,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
75,"RMN-124,RMN-124,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede sem decoração"",Bom,""Não se aplica"",,,,""0,5"",""1,8"",3,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
76,"RMN-123,RMN-123,""Fragmento de base"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de base sem decoração"",Bom,""Não se aplica"",,,,""1,2"",4,13,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
77,"RMN-122,RMN-122,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede de utensílio, sem decoração, de origem não identificada"",Bom,""Não se aplica"",,,,""0,8"",""2,6"",9,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
78,"RMN-121,RMN-121,""Fragmento de borda"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de borda de utensílio, sem decoração, de origem não identificada"",Bom,""Não se aplica"",,,,""0,6"",""3,2"",7,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
79,"RMN-120,RMN-120,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede sem decoração"",Bom,""Não se aplica"",,,,""0,7"",""4,2"",19,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
80,"RMN-119,RMN-119,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede de utensílio, sem decoração, de origem não identificada"",Bom,""Não se aplica"",,,,""0,4"",3,4,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
81,"RMN-118,RMN-118,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede sem decoração"",Bom,""Não se aplica"",,,,""0,5"",""4,2"",8,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
82,"RMN-117,RMN-117,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede de utensílio, sem decoração, de origem não identificada"",Bom,""Não se aplica"",,,,""0,6"",""2,6"",6,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
83,"RMN-116,RMN-116,""Fragmento de alça"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de alça de utensílio, sem decoração, de origem não identificada"",Bom,""Não se aplica"",,,,""1,4"",4,16,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
84,"RMN-115,RMN-115,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede de utensílio, sem decoração, de origem não identificada"",Bom,""Não se aplica"",,,,""0,5"",6,12,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
85,"RMN-114,RMN-114,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede de utensílio, sem decoração, de origem não identificada"",Bom,""Não se aplica"",,,,""0,5"",""2,8"",4,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
86,"RMN-113,RMN-113,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede sem decoração"",Bom,""Não se aplica"",,,,""0,5"",""3,2"",7,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
87,"RMN-112,RMN-112,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede com engobe vermelho e brunidura na face externa"",Bom,""Não se aplica"",,,,""0,5"",""2,6"",5,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
88,"RMN-110,RMN-110,""Fragmento de parede"",Grés,""16 Amostras/Fragmentos"",,""Fragmento de parede de utensílio em grés, de origem não identificada"",Bom,""Não se aplica"",,,,""0,2"",""2,5"",2,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
89,"RMN-109,RMN-109,""Fragmento de parede"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de parede de utensílio não decorado, sem a identificação da origem e período"",Regular,""Não se aplica"",,,,""0,4"",""5,3"",10,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
90,"RMN-108,RMN-108,""Fragmento de alça de jarro"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de fornilho de cachimbo, sem decoração, de origem não identificada"",Bom,""Não se aplica"",,,,""1,2"",""7,3"",51,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
91,"RMN-107,RMN-107,""Fragmento de fornilho de cachimbo"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de fornilho de cachimbo, com decoração plástica na face externa, de origem não identificada"",Bom,""Não se aplica"",,,,""1,7"",""3,2"",11,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
92,"RMN-106,RMN-106,""Fragmento de fornilho de cachimbo"",""Cerâmica não vidrada"",""16 Amostras/Fragmentos"",,""Fragmento de fornilho de cachimbo, sem decoração, de origem não identificada"",Bom,""Não se aplica"",,,,""1,4"",""4,1"",17,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
93,"RMN-105,RMN-105,""Seixo bruto"",""Lítico bruto"",""16 Amostras/Fragmentos"",,""Seixo fragmentado sem sinais de ação antrópica"",Regular,""Não se aplica"",,,,""0,6"",""4,1"",12,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
94,"RMN-104,RMN-104,""Fragmento de parede"",Grés,""16 Amostras/Fragmentos"",,""Fragmento de parede de utensílio em grés, de origem não identificada"",Bom,""Não se aplica"",,,,""0,3"",""3,6"",10,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
95,"RMN-103,RMN-103,""Fragmento de borda/base"",Vidro,""16 Amostras/Fragmentos"",,""Fragmento de borda/base de utensílio de vidro, de origem não identificada, na cor azul"",Bom,""Não se aplica"",,,,""0,5"",""9,4"",40,Localizado",,,,,,,,,,,,,,,,,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
0,,RMN-102,RMN-102,Fragmento de borda,Porcelana,16 Amostras/Fragmentos,,"Fragmento de borda de utensílio de porcelana, de origem não identificada, na cor branca",Bom,Não se aplica,,,,"0,5","3,7",8,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
1,,RMN-101,RMN-101,Fragmento de borda,Porcelana,16 Amostras/Fragmentos,,"Fragmento de borda de utensílio de porcelana, de origem não identificada, na cor branca",Bom,Não se aplica,,,,"0,4","1,8",1,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
2,,RMN-099,RMN-099,Fragmento de borda,Porcelana,16 Amostras/Fragmentos,,"Fragmento de borda de utensílio de porcelana, de origem não identificada, na cor branca",Bom,Não se aplica,,,,"0,2","1,8",2,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
3,,RMN-098,RMN-098,Fragmento de borda,Porcelana,16 Amostras/Fragmentos,,"Fragmento de borda de utensílio de porcelana, de origem provavelmente chinesa, com decoração em motivos geométricos nas cores azul e branco",Bom,Não se aplica,,,,"0,3","2,5",3,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
4,,RMN-097,RMN-097,Fragmento de bibelô em forma de boneca,Porcelana,16 Amostras/Fragmentos,,"Fragmento de bibelô em forma de boneca, de origem não identificada, nas cores bege, branco e vermelho",Bom,Não se aplica,,,,"0,2",4,6,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
5,,RMN-096,RMN-096,Fragmento de azulejo,Cerâmica,04 Construção > 04.4 Fragmento de Construção,,"Fragmento de azulejo não decorado, sem a identificação da origem e período",Regular,Não se aplica,,,,"0,4","1,4",2,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
6,,RMN-095,RMN-095,Fragmento de azulejo,Cerâmica,04 Construção > 04.4 Fragmento de Construção,,"Fragmento de azulejo não decorado, sem a identificação da origem e período",Regular,Não se aplica,,,,"0,7","5,7",28,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
7,,RMN-094,RMN-094,Fragmento de base de peça sanitária,Cerâmica | Faiança fina,04 Construção > 04.4 Fragmento de Construção,,"Fragmento de base de peça sanitária Ironstone, sem a identificação da origem e período",Bom,Não se aplica,,,,"1,9","5,4",196,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
